grax.currentID,grax.deletedAt,grax.deleteSource,grax.restoredFromRecordID,grax.restoredAt,grax.deletedByActivityID,grax.deletedByUser,grax.restoredByActivityID,grax.restoredByUser,Id,LastModifiedDate,CreatedDate,AccountId,Amount,CloseDate,StageName,Type,Snapshot Date
0068X00001HCtkMQAT,,,,,,,,,0068X00001HCtkMQAT,2023-09-26T19:21:18.000+0000,2023-03-28T14:00:29.000+0000,0018X00003Hl7CxQAJ,191000,2024-03-31,Proposal,New Business,09/30/2023
0068X00001HD33rQAD,,,,,,,,,0068X00001HD33rQAD,2023-09-15T13:18:17.000+0000,2023-03-30T14:16:13.000+0000,0014o00001k6nIlAAI,,2023-12-31,Nurture,New Business,09/30/2023
0068X00001HD3B8QAL,,,,,,,,,0068X00001HD3B8QAL,2023-09-15T13:18:37.000+0000,2023-03-30T14:34:48.000+0000,0014o00001k6mBtAAI,,2023-12-31,Nurture,New Business,09/30/2023
0068X00001HDGz9QAH,,,,,,,,,0068X00001HDGz9QAH,2023-08-07T11:39:24.000+0000,2023-04-03T14:20:42.000+0000,0014o00001k6mafAAA,100000,2025-06-06,Prospecting,Renewal,09/30/2023
0068X00001HDXfTQAX,,,,,,,,,0068X00001HDXfTQAX,2023-09-13T14:23:24.000+0000,2023-04-06T23:43:31.000+0000,0014600001be7fnAAA,20000,2023-12-31,Prospecting,New Business,09/30/2023
0068X00001HDd03QAD,,,,,,,,,0068X00001HDd03QAD,2023-06-22T17:42:36.000+0000,2023-04-08T13:52:52.000+0000,00146000016ioJXAAY,50000,2024-04-01,Prospecting,Renewal,09/30/2023
0068X00001HDis3QAD,,,,,,,,,0068X00001HDis3QAD,2023-09-25T15:44:55.000+0000,2023-04-10T15:01:42.000+0000,0014600001ZkL9aAAF,20000,2024-03-31,Nurture,Add-on,09/30/2023
0068X00001HDivyQAD,,,,,,,,,0068X00001HDivyQAD,2023-09-26T20:40:37.000+0000,2023-04-10T15:10:28.000+0000,0014o00001fjk20AAA,54000,2024-01-31,Nurture,New Business,09/30/2023
0068X00001HDpABQA1,,,,,,,,,0068X00001HDpABQA1,2023-08-21T21:54:31.000+0000,2023-04-11T18:32:23.000+0000,0014o00001lcKi4AAE,70000,2023-12-31,Solutioning,New Business,09/30/2023
0068X00001HDvWnQAL,,,,,,,,,0068X00001HDvWnQAL,2023-09-21T23:39:02.000+0000,2023-04-12T23:15:40.000+0000,0014o00001k6rx1AAA,20000,2023-12-31,Prospecting,New Business,09/30/2023
0068X00001HDxfCQAT,,,,,,,,,0068X00001HDxfCQAT,2023-06-21T16:12:34.000+0000,2023-04-13T12:29:28.000+0000,0014o00001l2ZglAAE,59000,2024-04-30,Prospecting,Renewal,09/30/2023
0068X00001IBDrsQAH,,,,,,,,,0068X00001IBDrsQAH,2023-09-19T15:02:01.000+0000,2023-04-20T10:58:28.000+0000,0014o00001hcAYqAAM,61740,2024-07-31,Prospecting,Renewal,09/30/2023
0068X00001IBJEnQAP,,,,,,,,,0068X00001IBJEnQAP,2023-09-28T14:27:21.000+0000,2023-04-21T13:58:32.000+0000,0014o00001k5vJBAAY,20833.5,2023-11-01,Proposal,Add-on,09/30/2023
0068X00001IBJXkQAP,,,,,,,,,0068X00001IBJXkQAP,2023-09-25T15:44:55.000+0000,2023-04-21T14:44:54.000+0000,0014o00001gJyMuAAK,25000,2024-03-31,Nurture,Add-on,09/30/2023
0068X00001IBaFpQAL,,,,,,,,,0068X00001IBaFpQAL,2023-09-25T15:44:55.000+0000,2023-04-25T15:32:30.000+0000,0014o00001k75SAAAY,25000,2024-03-31,Nurture,Add-on,09/30/2023
0068X00001IBattQAD,,,,,,,,,0068X00001IBattQAD,2023-09-25T13:21:33.000+0000,2023-04-25T17:51:17.000+0000,0018X00003CcZkIQAV,25000,2024-03-31,Nurture,Add-on,09/30/2023
0068X00001IBauXQAT,,,,,,,,,0068X00001IBauXQAT,2023-09-25T15:44:55.000+0000,2023-04-25T17:55:35.000+0000,0018X00003CcaM6QAJ,25000,2024-03-31,Nurture,Add-on,09/30/2023
0068X00001IBaw4QAD,,,,,,,,,0068X00001IBaw4QAD,2023-09-25T15:44:55.000+0000,2023-04-25T18:02:49.000+0000,0014o00001gJ5ChAAK,25000,2024-03-31,Nurture,Add-on,09/30/2023
0068X00001IBdWrQAL,,,,,,,,,0068X00001IBdWrQAL,2023-09-26T10:09:21.000+0000,2023-04-25T23:54:26.000+0000,0014o00001gIkYhAAK,25000,2023-10-31,Nurture,Add-on,09/30/2023
0068X00001IBdgbQAD,,,,,,,,,0068X00001IBdgbQAD,2023-09-26T20:36:37.000+0000,2023-04-26T00:39:52.000+0000,0014o00001fkEFKAA2,4166.67,2023-12-31,Nurture,Add-on,09/30/2023
0068X00001IBdgcQAD,,,,,,,,,0068X00001IBdgcQAD,2023-09-27T14:49:05.000+0000,2023-04-26T00:44:37.000+0000,0014o00001oKoKFAA0,25000,2024-02-29,Qualifying,Add-on,09/30/2023
0068X00001IBdheQAD,,,,,,,,,0068X00001IBdheQAD,2023-09-25T15:44:55.000+0000,2023-04-26T00:55:31.000+0000,0014o00001j1P1JAAU,25000,2024-03-31,Nurture,Add-on,09/30/2023
0068X00001IBdicQAD,,,,,,,,,0068X00001IBdicQAD,2023-09-25T15:44:55.000+0000,2023-04-26T01:03:56.000+0000,0014o00001k6uwfAAA,12500,2024-03-31,Nurture,Add-on,09/30/2023
0068X00001IBdjuQAD,,,,,,,,,0068X00001IBdjuQAD,2023-09-26T10:24:09.000+0000,2023-04-26T01:07:24.000+0000,0014600000izBftAAE,0,2025-01-02,Evaluating,Add-on,09/30/2023
0068X00001IBdl2QAD,,,,,,,,,0068X00001IBdl2QAD,2023-09-28T14:26:38.000+0000,2023-04-26T01:09:33.000+0000,0014600001eJTioAAG,10417,2024-03-31,Nurture,Add-on,09/30/2023
0068X00001IBdrAQAT,,,,,,,,,0068X00001IBdrAQAT,2023-09-26T09:59:05.000+0000,2023-04-26T01:47:51.000+0000,0014o00001k6qW1AAI,20000,2023-12-01,Nurture,Add-on,09/30/2023
0068X00001IBgmjQAD,,,,,,,,,0068X00001IBgmjQAD,2023-05-24T21:51:33.000+0000,2023-04-26T15:51:28.000+0000,0018X00003CdJ5yQAF,540000.02,2024-03-15,Prospecting,Renewal,09/30/2023
0068X00001IBs5NQAT,,,,,,,,,0068X00001IBs5NQAT,2023-06-22T17:42:41.000+0000,2023-04-28T13:05:48.000+0000,0018X00003CcaM6QAJ,70000,2024-05-01,Prospecting,Renewal,09/30/2023
0068X00001IBsQAQA1,,,,,,,,,0068X00001IBsQAQA1,2023-09-20T14:04:52.000+0000,2023-04-28T14:19:53.000+0000,0014o00001l2PpRAAU,45500,2024-04-30,Prospecting,Renewal,09/30/2023
0068X00001ICPbeQAH,,,,,,,,,0068X00001ICPbeQAH,2023-08-07T12:02:57.000+0000,2023-05-04T23:32:51.000+0000,0014o00001hckVfAAI,70000,2024-03-31,Qualifying,Add-on,09/30/2023
0068X00001ICPdQQAX,,,,,,,,,0068X00001ICPdQQAX,2023-09-18T15:58:01.000+0000,2023-05-04T23:33:57.000+0000,0014o00001hckVfAAI,35000,2023-12-31,Qualifying,Add-on,09/30/2023
0068X00001ICgfrQAD,,,,,,,,,0068X00001ICgfrQAD,2023-09-26T09:53:22.000+0000,2023-05-08T15:59:20.000+0000,0014o00001gLIMRAA4,77000,2024-03-31,Nurture,New Business,09/30/2023
0068X00001ICkObQAL,,,,,,,,,0068X00001ICkObQAL,2023-06-22T17:42:41.000+0000,2023-05-09T09:53:30.000+0000,0018X00003Cca6qQAB,64500,2024-05-01,Prospecting,Renewal,09/30/2023
0068X00001ICs9uQAD,,,,,,,,,0068X00001ICs9uQAD,2023-09-19T17:00:50.000+0000,2023-05-10T16:42:44.000+0000,0014o00001l4zqAAAQ,60000,2024-03-31,Qualifying,Add-on,09/30/2023
0068X00001IDOOHQA5,,,,,,,,,0068X00001IDOOHQA5,2023-08-08T11:09:34.000+0000,2023-05-16T18:32:34.000+0000,0014o00001k6mvDAAQ,91000,2024-05-17,Prospecting,Renewal,09/30/2023
0068X00001JK7dgQAD,,,,,,,,,0068X00001JK7dgQAD,2023-08-07T17:38:24.000+0000,2023-06-20T14:21:47.000+0000,0014600001ey0jEAAQ,182490.88,2024-08-01,Prospecting,Renewal,09/30/2023
0068X00001JKLj4QAH,,,,,,,,,0068X00001JKLj4QAH,2023-06-22T17:42:41.000+0000,2023-06-05T16:38:16.000+0000,0014600001ZkL9aAAF,108240,2024-07-01,Prospecting,Renewal,09/30/2023
0068X00001JKSuYQAX,,,,,,,,,0068X00001JKSuYQAX,2023-09-20T23:03:16.000+0000,2023-06-06T18:08:19.000+0000,0014o00001k6rEbAAI,45000,2023-11-30,Proposal,New Business,09/30/2023
0068X00001JKbRNQA1,,,,,,,,,0068X00001JKbRNQA1,2023-08-29T19:46:02.000+0000,2023-06-07T23:08:48.000+0000,0014o00001k6qcsAAA,,2023-12-31,Nurture,New Business,09/30/2023
0068X00001JKegzQAD,,,,,,,,,0068X00001JKegzQAD,2023-09-26T17:59:04.000+0000,2023-06-08T14:15:57.000+0000,0014o00001k6mvDAAQ,35000,2024-03-31,Nurture,Add-on,09/30/2023
0068X00001JKlkAQAT,,,,,,,,,0068X00001JKlkAQAT,2023-08-29T19:50:31.000+0000,2023-06-09T16:57:03.000+0000,0014o00001k6pgAAAQ,,2023-12-31,Nurture,New Business,09/30/2023
0068X00001JKlloQAD,,,,,,,,,0068X00001JKlloQAD,2023-09-15T13:19:43.000+0000,2023-06-09T17:00:59.000+0000,00146000014f32TAAQ,,2023-12-31,Nurture,New Business,09/30/2023
0068X00001JKlnzQAD,,,,,,,,,0068X00001JKlnzQAD,2023-08-29T19:50:10.000+0000,2023-06-09T17:07:31.000+0000,0014o00001k6mhqAAA,,2023-12-31,Nurture,New Business,09/30/2023
0068X00001JKloWQAT,,,,,,,,,0068X00001JKloWQAT,2023-09-15T13:21:22.000+0000,2023-06-09T17:25:45.000+0000,0014o00001oIzbYAAS,,2023-12-31,Nurture,New Business,09/30/2023
0068X00001JKm3BQAT,,,,,,,,,0068X00001JKm3BQAT,2023-09-15T13:30:14.000+0000,2023-06-09T17:47:28.000+0000,0014o00001k6p2yAAA,,2023-12-31,Nurture,New Business,09/30/2023
0068X00001JKmz0QAD,,,,,,,,,0068X00001JKmz0QAD,2023-09-15T13:33:04.000+0000,2023-06-09T20:44:36.000+0000,0014o00001k6mg8AAA,,2023-12-31,Nurture,New Business,09/30/2023
0068X00001JKmzoQAD,,,,,,,,,0068X00001JKmzoQAD,2023-09-15T13:33:18.000+0000,2023-06-09T20:46:19.000+0000,0014o00001k6nRaAAI,,2023-12-31,Nurture,New Business,09/30/2023
0068X00001JKn04QAD,,,,,,,,,0068X00001JKn04QAD,2023-09-15T13:33:49.000+0000,2023-06-09T20:49:42.000+0000,0018X00003HJXpIQAX,,2023-12-31,Nurture,New Business,09/30/2023
0068X00001JKn0IQAT,,,,,,,,,0068X00001JKn0IQAT,2023-08-29T19:48:55.000+0000,2023-06-09T20:47:22.000+0000,0014o00001k6qDOAAY,,2023-12-31,Nurture,New Business,09/30/2023
0068X00001JKn0hQAD,,,,,,,,,0068X00001JKn0hQAD,2023-09-15T13:34:05.000+0000,2023-06-09T20:47:50.000+0000,0018X00003HJXHuQAP,,2023-12-31,Nurture,New Business,09/30/2023
0068X00001JKn0rQAD,,,,,,,,,0068X00001JKn0rQAD,2023-08-29T19:47:57.000+0000,2023-06-09T20:48:23.000+0000,0014o00001k6nkEAAQ,,2023-12-31,Nurture,New Business,09/30/2023
0068X00001JKn0wQAD,,,,,,,,,0068X00001JKn0wQAD,2023-09-15T13:34:20.000+0000,2023-06-09T20:48:54.000+0000,0014o00001k6omXAAQ,,2023-12-31,Nurture,New Business,09/30/2023
0068X00001JKn0xQAD,,,,,,,,,0068X00001JKn0xQAD,2023-08-29T19:49:29.000+0000,2023-06-09T20:49:17.000+0000,0014o00001k6sf1AAA,,2023-12-31,Nurture,New Business,09/30/2023
0068X00001JKn1VQAT,,,,,,,,,0068X00001JKn1VQAT,2023-09-15T13:35:07.000+0000,2023-06-09T20:50:32.000+0000,0014o00001k6m4XAAQ,,2023-12-31,Nurture,New Business,09/30/2023
0068X00001JKn1WQAT,,,,,,,,,0068X00001JKn1WQAT,2023-09-15T13:35:22.000+0000,2023-06-09T20:51:41.000+0000,0014o00001ldHHxAAM,,2023-12-31,Nurture,New Business,09/30/2023
0068X00001JL6UNQA1,,,,,,,,,0068X00001JL6UNQA1,2023-09-06T18:32:09.000+0000,2023-06-13T15:57:58.000+0000,0014o00001mUqxzAAC,107625,2024-07-01,Prospecting,Renewal,09/30/2023
0068X00001JL7PgQAL,,,,,,,,,0068X00001JL7PgQAL,2023-09-15T13:36:38.000+0000,2023-06-13T18:51:12.000+0000,0014o00001k6qWVAAY,,2023-12-31,Nurture,New Business,09/30/2023
0068X00001JLHzXQAX,,,,,,,,,0068X00001JLHzXQAX,2023-09-20T14:21:09.000+0000,2023-06-15T09:24:39.000+0000,0014o00001k5vJBAAY,83666.67,2024-07-01,Prospecting,Renewal,09/30/2023
0068X00001JLQl5QAH,,,,,,,,,0068X00001JLQl5QAH,2023-09-28T20:57:05.000+0000,2023-06-16T17:08:28.000+0000,0014o00001k6npSAAQ,190000,2023-11-30,Validating,New Business,09/30/2023
0068X00001JfIEeQAN,,,,,,,,,0068X00001JfIEeQAN,2023-07-20T16:16:13.000+0000,2023-06-22T13:48:49.000+0000,0014o00001k6rEvAAI,100764,2024-06-16,Prospecting,Renewal,09/30/2023
0068X00001JfNkdQAF,,,,,,,,,0068X00001JfNkdQAF,2023-06-26T19:26:42.000+0000,2023-06-23T10:30:53.000+0000,0014o00001gJyMuAAK,120000,2024-07-01,Prospecting,Renewal,09/30/2023
0068X00001JfdAXQAZ,,,,,,,,,0068X00001JfdAXQAZ,2023-06-26T16:49:08.000+0000,2023-06-26T14:34:16.000+0000,0014o00001k8pHsAAI,49392,2024-10-09,Prospecting,Renewal,09/30/2023
0068X00001JgSxMQAV,,,,,,,,,0068X00001JgSxMQAV,2023-09-07T15:07:57.000+0000,2023-07-05T15:55:01.000+0000,0018X00003Hjv2ZQAR,20000,2023-11-30,Proposal,New Business,09/30/2023
0068X00001JgYoUQAV,,,,,,,,,0068X00001JgYoUQAV,2023-09-13T16:28:17.000+0000,2023-07-06T14:42:23.000+0000,0014o00001k6r1ZAAQ,180000,2024-07-01,Prospecting,Renewal,09/30/2023
0068X00001Jgvb6QAB,,,,,,,,,0068X00001Jgvb6QAB,2023-09-15T13:17:41.000+0000,2023-07-10T20:13:07.000+0000,0014o00001k6mCKAAY,290000,2024-03-31,Qualifying,New Business,09/30/2023
0068X00001JhL1vQAF,,,,,,,,,0068X00001JhL1vQAF,2023-09-26T10:09:48.000+0000,2023-07-14T18:18:38.000+0000,0014o00001gIkYhAAK,35000,2023-10-31,Nurture,Add-on,09/30/2023
0068X00001JhYi1QAF,,,,,,,,,0068X00001JhYi1QAF,2023-07-17T14:53:25.000+0000,2023-07-17T14:39:43.000+0000,0014o00001hckVfAAI,72000,2025-01-14,Prospecting,Renewal,09/30/2023
0068X00001Jhr1eQAB,,,,,,,,,0068X00001Jhr1eQAB,2023-07-21T19:41:59.000+0000,2023-07-20T10:56:49.000+0000,0014600001dm6z4AAA,41250,2024-01-15,Prospecting,Renewal,09/30/2023
0068X00001JigPDQAZ,,,,,,,,,0068X00001JigPDQAZ,2023-09-26T10:00:12.000+0000,2023-07-28T20:07:32.000+0000,0014600001exvfoAAA,25000,2023-12-31,Nurture,Add-on,09/30/2023
0068X00001JizvQQAR,,,,,,,,,0068X00001JizvQQAR,2023-08-07T20:48:27.000+0000,2023-08-01T10:35:47.000+0000,0014600001dmElIAAU,73800,2024-08-01,Prospecting,Renewal,09/30/2023
0068X00001Jj1vAQAR,,,,,,,,,0068X00001Jj1vAQAR,2023-09-25T20:59:07.000+0000,2023-08-01T16:06:16.000+0000,0014o00001k6qUBAAY,70000,2023-10-31,Validating,New Business,09/30/2023
0068X00001JjKZeQAN,,,,,,,,,0068X00001JjKZeQAN,2023-09-27T17:43:03.000+0000,2023-08-04T00:54:23.000+0000,0014o00001k6r1ZAAQ,20833,2023-11-01,Evaluating,Add-on,09/30/2023
0068X00001JjP7ZQAV,,,,,,,,,0068X00001JjP7ZQAV,2023-08-07T14:40:49.000+0000,2023-08-04T18:50:59.000+0000,0014o00001gJ5ChAAK,132999.9984,2024-07-15,Prospecting,Renewal,09/30/2023
0068X00001KgPJQQA3,,,,,,,,,0068X00001KgPJQQA3,2023-08-07T20:38:11.000+0000,2023-08-07T17:13:38.000+0000,0018X0000347667QAA,55000,2024-09-01,Prospecting,Renewal,09/30/2023
0068X00001KgULLQA3,,,,,,,,,0068X00001KgULLQA3,2023-09-26T13:12:13.000+0000,2023-08-08T09:58:52.000+0000,0014600001eKpPRAA0,17938,2023-11-06,Prospecting,Renewal,09/30/2023
0068X00001KgjLsQAJ,,,,,,,,,0068X00001KgjLsQAJ,2023-08-16T19:42:25.000+0000,2023-08-10T13:48:25.000+0000,0014o00001j0oadAAA,86100,2024-11-01,Prospecting,Renewal,09/30/2023
0068X00001KgjYJQAZ,,,,,,,,,0068X00001KgjYJQAZ,2023-08-16T19:47:49.000+0000,2023-08-10T14:17:53.000+0000,0014o00001gLmvmAAC,84000,2026-02-28,Prospecting,Renewal,09/30/2023
0068X00001Kgqi5QAB,,,,,,,,,0068X00001Kgqi5QAB,2023-09-26T11:12:41.000+0000,2023-08-11T16:10:44.000+0000,0018X00003KDapqQAD,20000,2023-11-15,Solutioning,Add-on,09/30/2023
0068X00001KhC9JQAV,,,,,,,,,0068X00001KhC9JQAV,2023-09-13T14:11:34.000+0000,2023-08-15T17:55:01.000+0000,0014600001LMaftAAD,20000,2023-12-29,Prospecting,New Business,09/30/2023
0068X00001KhOrbQAF,,,,,,,,,0068X00001KhOrbQAF,2023-09-20T18:27:28.000+0000,2023-08-17T15:21:10.000+0000,0018X00003KDlLrQAL,0,2023-10-31,Evaluating,New Business,09/30/2023
0068X00001KhkKKQAZ,,,,,,,,,0068X00001KhkKKQAZ,2023-08-21T19:38:29.000+0000,2023-08-21T15:56:55.000+0000,0014o00001k75SAAAY,72000,2024-10-01,Prospecting,Renewal,09/30/2023
0068X00001KhlQMQAZ,,,,,,,,,0068X00001KhlQMQAZ,2023-09-26T10:10:30.000+0000,2023-08-21T18:28:11.000+0000,0014o00001k6oXEAAY,25000,2023-10-31,Qualifying,Add-on,09/30/2023
0068X00001Khn4sQAB,,,,,,,,,0068X00001Khn4sQAB,2023-09-29T18:00:29.000+0000,2023-08-21T23:47:03.000+0000,0014o00001gIkYhAAK,35000,2023-10-06,Proposal,Add-on,09/30/2023
0068X00001KiSSlQAN,,,,,,,,,0068X00001KiSSlQAN,2023-09-25T23:47:14.000+0000,2023-08-28T22:55:17.000+0000,0018X00003KES93QAH,55000,2023-11-30,Qualifying,New Business,09/30/2023
0068X00001KiepcQAB,,,,,,,,,0068X00001KiepcQAB,2023-09-05T17:50:43.000+0000,2023-08-30T17:53:48.000+0000,0014o00001k6K8mAAE,76564.971,2024-09-01,Prospecting,Renewal,09/30/2023
0068X00001KirZDQAZ,,,,,,,,,0068X00001KirZDQAZ,2023-09-26T15:46:37.000+0000,2023-09-01T11:10:59.000+0000,0014600001acTn1AAE,0,2024-03-31,Nurture,Add-on,09/30/2023
0068X00001Kis0vQAB,,,,,,,,,0068X00001Kis0vQAB,2023-09-01T20:10:27.000+0000,2023-09-01T12:41:32.000+0000,0014o00001k6oXEAAY,41000,2024-11-10,Prospecting,Renewal,09/30/2023
0068X00001Kis2rQAB,,,,,,,,,0068X00001Kis2rQAB,2023-09-01T20:14:57.000+0000,2023-09-01T12:56:57.000+0000,0014o00001m5rrVAAQ,41160,2024-09-01,Prospecting,Renewal,09/30/2023
0068X00001KjDlqQAF,,,,,,,,,0068X00001KjDlqQAF,2023-09-05T16:57:58.000+0000,2023-09-05T10:19:40.000+0000,0014o00001fjtG0AAI,20075,2024-04-30,Prospecting,Renewal,09/30/2023
0068X00001KjF8kQAF,,,,,,,,,0068X00001KjF8kQAF,2023-09-27T17:32:05.000+0000,2023-09-05T15:02:57.000+0000,0014o00001k6pUKAAY,20000,2023-11-24,Qualifying,New Business,09/30/2023
0068X00001KjGL3QAN,,,,,,,,,0068X00001KjGL3QAN,2023-09-29T15:09:55.000+0000,2023-09-05T17:44:47.000+0000,0014o00001k6K8mAAE,14036,2023-12-31,Nurture,Add-on,09/30/2023
0068X00001KjHUjQAN,,,,,,,,,0068X00001KjHUjQAN,2023-09-21T15:05:54.000+0000,2023-09-05T21:25:27.000+0000,0014o00001hbwRpAAI,20833.335,2023-12-31,Prospecting,Add-on,09/30/2023
0068X00001KjKMsQAN,,,,,,,,,0068X00001KjKMsQAN,2023-09-07T21:14:53.000+0000,2023-09-06T09:55:53.000+0000,0014o00001l2fKCAAY,39616.5,2024-09-01,Prospecting,Renewal,09/30/2023
0068X00001KjLB6QAN,,,,,,,,,0068X00001KjLB6QAN,2023-09-07T21:30:02.000+0000,2023-09-06T12:56:21.000+0000,0014600001eyZedAAE,44000,2024-11-01,Prospecting,Renewal,09/30/2023
0068X00001KjMS2QAN,,,,,,,,,0068X00001KjMS2QAN,2023-09-26T15:24:15.000+0000,2023-09-06T16:05:37.000+0000,0018X00003KF2zCQAT,0,2024-04-30,Prospecting,New Business,09/30/2023
0068X00001KjMc9QAF,,,,,,,,,0068X00001KjMc9QAF,2023-09-27T17:34:12.000+0000,2023-09-06T16:39:41.000+0000,0018X00003KF38xQAD,45000,2023-12-22,Qualifying,New Business,09/30/2023
0068X00001KjN7WQAV,,,,,,,,,0068X00001KjN7WQAV,2023-09-07T21:35:42.000+0000,2023-09-06T18:08:23.000+0000,0018X00002xJnZBQA0,84000,2024-08-01,Prospecting,Renewal,09/30/2023
0068X00001KjP3NQAV,,,,,,,,,0068X00001KjP3NQAV,2023-09-26T15:10:20.000+0000,2023-09-06T23:58:14.000+0000,0014600001Ya5mFAAR,20000,2024-03-31,Qualifying,New Business,09/30/2023
0068X00001KjRJmQAN,,,,,,,,,0068X00001KjRJmQAN,2023-09-07T22:13:56.000+0000,2023-09-07T10:07:27.000+0000,0014o00001j1P1JAAU,58600,2024-09-03,Prospecting,Renewal,09/30/2023
0068X00001KjT3yQAF,,,,,,,,,0068X00001KjT3yQAF,2023-09-29T16:53:32.000+0000,2023-09-07T15:13:47.000+0000,0018X00003KF737QAD,20000,2023-10-27,Solutioning,New Business,09/30/2023
0068X00001KjZ9aQAF,,,,,,,,,0068X00001KjZ9aQAF,2023-09-08T14:42:59.000+0000,2023-09-08T14:41:04.000+0000,0014o00001k6odIAAQ,20000,2023-09-30,Prospecting,New Business,09/30/2023
0068X00001KjwMfQAJ,,,,,,,,,0068X00001KjwMfQAJ,2023-09-28T14:29:44.000+0000,2023-09-12T16:54:43.000+0000,0014600001bTt7EAAS,17500,2023-11-30,Qualifying,Add-on,09/30/2023
0068X00001Kk3MIQAZ,,,,,,,,,0068X00001Kk3MIQAZ,2023-09-29T13:18:50.000+0000,2023-09-13T17:08:38.000+0000,0018X00003KFUh0QAH,20000,2023-11-30,Solutioning,New Business,09/30/2023
0068X00001KkGArQAN,,,,,,,,,0068X00001KkGArQAN,2023-09-26T17:53:21.000+0000,2023-09-15T16:04:10.000+0000,0018X00003KFcp5QAD,165000,2023-12-31,Solutioning,New Business,09/30/2023
0068X00001L94GMQAZ,,,,,,,,,0068X00001L94GMQAZ,2023-09-26T15:57:21.000+0000,2023-09-19T15:04:34.000+0000,0018X00003KnzojQAB,20000,2023-10-27,Qualifying,New Business,09/30/2023
0068X00001L9508QAB,,,,,,,,,0068X00001L9508QAB,2023-09-25T23:45:35.000+0000,2023-09-19T17:05:36.000+0000,0018X00003Ko0SgQAJ,0,2023-11-30,Qualifying,New Business,09/30/2023
0068X00001L9BUoQAN,,,,,,,,,0068X00001L9BUoQAN,2023-09-20T16:20:16.000+0000,2023-09-20T15:59:50.000+0000,0014o00001k6nJRAAY,55000,2023-11-30,Solutioning,New Business,09/30/2023
0068X00001L9GySQAV,,,,,,,,,0068X00001L9GySQAV,2023-09-26T16:23:40.000+0000,2023-09-21T13:28:26.000+0000,0018X00003KoAdUQAV,20000,2024-01-31,Qualifying,New Business,09/30/2023
0068X00001L9NwZQAV,,,,,,,,,0068X00001L9NwZQAV,2023-09-22T17:15:42.000+0000,2023-09-22T12:43:06.000+0000,0018X000037p47PQAQ,84562.5,2024-09-16,Prospecting,Renewal,09/30/2023
0068X00001L9ObzQAF,,,,,,,,,0068X00001L9ObzQAF,2023-09-26T18:11:51.000+0000,2023-09-22T14:41:04.000+0000,0018X00003KoHuPQAV,20000,2023-12-29,Qualifying,New Business,09/30/2023
0068X00001L9PKKQA3,,,,,,,,,0068X00001L9PKKQA3,2023-09-26T19:49:11.000+0000,2023-09-22T17:04:01.000+0000,0014600001eyZedAAE,,2023-12-31,Nurture,Add-on,09/30/2023
0068X00001LUdIyQAL,,,,,,,,,0068X00001LUdIyQAL,2023-09-25T18:51:58.000+0000,2023-09-25T16:42:28.000+0000,0014o00001gLztyAAC,52500,2024-12-01,Prospecting,Renewal,09/30/2023
0068X00001LUquNQAT,,,,,,,,,0068X00001LUquNQAT,2023-09-28T20:47:09.000+0000,2023-09-27T16:12:30.000+0000,0014o00001gLEspAAG,193343,2024-10-14,Prospecting,Renewal,09/30/2023
0068X00001LUvvOQAT,,,,,,,,,0068X00001LUvvOQAT,2023-09-28T10:37:41.000+0000,2023-09-28T10:31:06.000+0000,0014600001aHXeXAAW,17500,2023-12-31,Prospecting,Add-on,09/30/2023
0068X00001LUz3vQAD,,,,,,,,,0068X00001LUz3vQAD,2023-09-28T19:18:33.000+0000,2023-09-28T19:11:38.000+0000,0014o00001l6DgFAAU,,2024-02-29,Prospecting,New Business,09/30/2023
0064o00000WgkBNAAZ,,,,,,,,,0064o00000WgkBNAAZ,2023-10-13T12:18:53.000+0000,2020-04-29T20:58:47.000+0000,0014o00001gMcG2AAK,1.32e+06,2025-05-25,Qualifying,Renewal,10/31/2023
0064o00000WhAsCAAV,,,,,,,,,0064o00000WhAsCAAV,2023-10-13T12:18:53.000+0000,2020-05-06T19:20:39.000+0000,0014600001KuX70AAF,540000,2025-01-25,Qualifying,Renewal,10/31/2023
0064o00000WhB3WAAV,,,,,,,,,0064o00000WhB3WAAV,2023-10-13T12:18:53.000+0000,2020-05-06T19:41:59.000+0000,0014o00001hbwRpAAI,324000,2024-08-15,Qualifying,Renewal,10/31/2023
0064o00000WhBkXAAV,,,,,,,,,0064o00000WhBkXAAV,2023-10-13T12:12:00.000+0000,2020-05-06T20:41:28.000+0000,0014600001YXLXyAAP,156000,2024-01-31,Qualifying,Renewal,10/31/2023
0064o00000XaolLAAR,,,,,,,,,0064o00000XaolLAAR,2023-10-13T12:18:53.000+0000,2020-07-14T15:15:05.000+0000,0014o00001ngUboAAE,132000,2024-10-01,Prospecting,Renewal,10/31/2023
0064o00000YOtiMAAT,,,,,,,,,0064o00000YOtiMAAT,2023-10-13T12:18:53.000+0000,2020-10-22T16:05:44.000+0000,0014600000izBftAAE,367000,2025-01-02,Prospecting,Renewal,10/31/2023
0068X00001APAcYQAX,,,,,,,,,0068X00001APAcYQAX,2023-10-13T14:09:38.000+0000,2022-03-11T15:30:18.000+0000,0014o00001fjk20AAA,130000,2024-01-31,Nurture,New Business,10/31/2023
0068X00001ARnTOQA1,,,,,,,,,0068X00001ARnTOQA1,2023-10-12T14:34:46.000+0000,2022-06-13T23:33:21.000+0000,0014o00001j475SAAQ,121800,2023-11-27,Negotiating,New Business,10/31/2023
